co_ppm,o3_ppb,no2_ppb,temperature,humidity,pm1,pm25,pm10,pm1_label,pm25_label,pm10_label,no2_label,o3_label,co_label,temperature_label,humidity_label,label_sum,risk_label
1.902985,10.0,6.380568,31.8,52,25,37,44,1,1,0,0,0,1,1,0,4,1
1.897657,10.0,6.554398,31.9,52,25,37,44,1,1,0,0,0,1,1,0,4,1
1.892344,10.0,6.554398,31.9,52,25,37,44,1,1,0,0,0,1,1,0,4,1
1.900319,10.0,6.495987,31.9,52,25,37,44,1,1,0,0,0,1,1,0,4,1
1.889692,10.0,6.542678,32.0,52,26,37,45,1,1,0,0,0,1,2,0,5,2
1.894999,10.0,6.507631,32.0,52,25,37,45,1,1,0,0,0,1,2,0,5,2
1.905653,10.0,6.392026,32.0,52,25,37,45,1,1,0,0,0,1,2,0,5,2
1.905653,10.0,6.495987,32.0,52,24,36,42,1,1,0,0,0,1,2,0,5,2
1.900319,10.0,6.438046,32.1,51,23,35,41,1,1,0,0,0,1,2,0,5,2
1.905653,10.0,6.403502,32.1,51,23,35,41,1,1,0,0,0,1,2,0,5,2
1.897657,10.0,6.519295,32.1,51,23,35,41,1,1,0,0,0,1,2,0,5,2
1.897657,10.0,6.380568,32.2,51,24,36,43,1,1,0,0,0,1,2,0,5,2
1.889692,10.0,6.589673,32.2,51,23,36,43,1,1,0,0,0,1,2,0,5,2
1.892344,10.0,6.519295,32.2,51,24,36,43,1,1,0,0,0,1,2,0,5,2
1.881761,10.0,6.519295,32.3,51,25,37,43,1,1,0,0,0,1,2,0,5,2
1.871234,10.0,6.542678,32.3,51,25,37,43,1,1,0,0,0,1,2,0,5,2
1.881761,10.0,6.519295,32.3,51,24,37,43,1,1,0,0,0,1,2,0,5,2
1.881761,10.0,6.566137,32.3,51,24,38,45,1,1,0,0,0,1,2,0,5,2
1.881761,10.0,6.530976,32.4,51,24,38,45,1,1,0,0,0,1,2,0,5,2
1.87386,10.0,6.566137,32.4,51,24,38,45,1,1,0,0,0,1,2,0,5,2
1.865992,10.0,6.589673,32.4,51,24,38,46,1,1,0,0,0,1,2,0,5,2
1.87649,10.0,6.519295,32.4,50,24,37,46,1,1,0,0,0,1,2,0,5,2
1.879124,10.0,6.601468,32.5,50,24,37,46,1,1,0,0,0,1,2,0,5,2
1.860763,10.0,6.684578,32.5,50,25,37,45,1,1,0,0,0,1,2,0,5,2
50.0,10.0,0.670996,29.1,58,4,8,13,0,0,0,0,0,2,1,1,4,1
7.331751,10.0,3.840777,29.1,58,17,23,23,1,0,0,0,0,1,1,1,4,1
6.03236,10.0,6.012623,29.1,58,22,31,37,1,1,0,0,0,1,1,1,5,2
5.013346,10.0,7.267715,29.1,58,23,32,34,1,1,0,0,0,1,1,1,5,2
4.350258,10.0,7.855629,29.1,58,23,32,34,1,1,0,0,0,1,1,1,5,2
3.926577,10.0,8.009352,29.1,58,23,32,34,1,1,0,0,0,1,1,1,5,2
3.595344,10.0,8.065944,29.1,58,23,32,34,1,1,0,0,0,1,1,1,5,2
3.332755,10.0,8.237974,29.1,58,23,32,34,1,1,0,0,0,1,1,1,5,2
3.207158,10.0,8.339908,29.2,58,23,32,34,1,1,0,0,0,1,1,1,5,2
3.073617,10.0,8.223506,29.2,58,24,35,38,1,1,0,0,0,1,1,1,5,2
2.95855,10.0,8.428221,29.2,58,24,35,38,1,1,0,0,0,1,1,1,5,2
2.85209,10.0,8.457853,29.2,58,23,34,39,1,1,0,0,0,1,1,1,5,2
2.745821,10.0,8.443026,29.3,58,23,34,39,1,1,0,0,0,1,1,1,5,2
2.662313,10.0,8.383954,29.3,57,23,34,39,1,1,0,0,0,1,1,1,5,2
2.617885,10.0,8.266978,29.4,57,23,34,39,1,1,0,0,0,1,1,1,5,2
2.570624,10.0,8.252463,29.4,57,23,32,39,1,1,0,0,0,1,1,1,5,2
2.489156,10.0,8.325274,29.5,57,23,32,39,1,1,0,0,0,1,1,1,5,2
2.475261,10.0,8.209064,29.6,57,25,35,41,1,1,0,0,0,1,1,1,5,2
2.434052,10.0,8.296078,29.7,57,24,35,41,1,1,0,0,0,1,1,1,5,2
2.38686,10.0,8.443026,29.7,57,23,34,40,1,1,0,0,0,1,1,1,5,2
2.383525,10.0,8.151532,29.8,56,22,34,40,1,1,0,0,0,1,1,1,5,2
2.376869,10.0,8.237974,29.9,56,22,32,38,1,1,0,0,0,1,1,1,5,2
2.334063,10.0,8.413441,30.0,56,22,32,38,1,1,0,0,0,1,1,1,5,2
2.298452,10.0,8.18025,30.0,56,23,35,39,1,1,0,0,0,1,1,1,5,2
2.298452,10.0,8.122909,30.1,56,22,33,38,1,1,0,0,0,1,1,1,5,2
2.225749,10.0,8.165879,30.1,55,22,33,38,1,1,0,0,0,1,1,0,4,1
2.247629,10.0,8.194645,30.2,55,22,34,39,1,1,0,0,0,1,1,0,4,1
2.188736,10.0,8.151532,30.2,55,22,34,39,1,1,0,0,0,1,1,0,4,1
2.173496,10.0,8.296078,30.3,55,22,34,39,1,1,0,0,0,1,1,0,4,1
2.179579,10.0,8.065944,30.3,55,22,32,37,1,1,0,0,0,1,1,0,4,1
2.179579,10.0,8.065944,30.4,55,22,32,37,1,1,0,0,0,1,1,0,4,1
2.176536,10.0,8.151532,30.5,55,22,32,37,1,1,0,0,0,1,1,0,4,1
2.14933,10.0,8.094379,30.5,55,23,34,37,1,1,0,0,0,1,1,0,4,1
2.137347,10.0,8.209064,30.6,54,22,33,36,1,1,0,0,0,1,1,0,4,1
2.119496,10.0,8.194645,30.7,54,23,32,35,1,1,0,0,0,1,1,0,4,1
2.116536,10.0,8.194645,30.7,54,23,32,35,1,1,0,0,0,1,1,0,4,1
2.11358,10.0,8.08015,30.8,54,23,33,36,1,1,0,0,0,1,1,0,4,1
2.140337,10.0,8.037601,30.8,54,23,33,36,1,1,0,0,0,1,1,0,4,1
2.158361,10.0,8.122909,30.8,54,24,35,39,1,1,0,0,0,1,1,0,4,1
2.098858,10.0,8.266978,30.9,53,24,35,39,1,1,0,0,0,1,1,0,4,1
2.084237,10.0,8.122909,30.9,53,23,36,40,1,1,0,0,0,1,1,0,4,1
2.084237,10.0,8.023465,30.9,53,22,34,38,1,1,0,0,0,1,1,0,4,1
2.092997,10.0,7.981195,30.9,53,23,35,39,1,1,0,0,0,1,1,0,4,1
2.043829,10.0,8.094379,30.9,53,22,33,36,1,1,0,0,0,1,1,0,4,1
2.090073,10.0,7.981195,30.9,53,22,33,36,1,1,0,0,0,1,1,0,4,1
2.081325,10.0,7.981195,31.0,53,22,33,36,1,1,0,0,0,1,1,0,4,1
2.066824,10.0,7.953132,31.0,53,22,34,37,1,1,0,0,0,1,1,0,4,1
2.040972,10.0,7.981195,31.0,53,22,34,37,1,1,0,0,0,1,1,0,4,1
2.052422,10.0,7.911207,31.0,53,23,35,39,1,1,0,0,0,1,1,0,4,1
2.066824,10.0,7.855629,31.0,53,23,35,39,1,1,0,0,0,1,1,0,4,1
2.03527,10.0,8.037601,31.0,53,23,33,38,1,1,0,0,0,1,1,0,4,1
2.009804,10.0,7.925158,31.0,53,23,33,38,1,1,0,0,0,1,1,0,4,1
2.015436,10.0,8.037601,31.1,53,23,33,35,1,1,0,0,0,1,1,0,4,1
2.043829,10.0,7.841792,31.1,53,22,32,34,1,1,0,0,0,1,1,0,4,1
2.012619,10.0,7.869489,31.1,53,21,31,34,1,1,0,0,0,1,1,0,4,1
2.001385,10.0,7.925158,31.2,53,21,31,34,1,1,0,0,0,1,1,0,4,1
2.032425,10.0,7.841792,31.2,53,21,31,35,1,1,0,0,0,1,1,0,4,1
2.021084,10.0,7.827978,31.2,53,21,31,35,1,1,0,0,0,1,1,0,4,1
2.001385,10.0,7.800416,31.2,53,21,32,35,1,1,0,0,0,1,1,0,4,1
2.001385,10.0,7.897277,31.3,53,23,33,35,1,1,0,0,0,1,1,0,4,1
2.001385,10.0,7.995262,31.3,53,23,33,35,1,1,0,0,0,1,1,0,4,1
1.990213,10.0,7.995262,31.3,52,22,32,36,1,1,0,0,0,1,1,0,4,1
1.979101,10.0,7.925158,31.3,52,22,32,36,1,1,0,0,0,1,1,0,4,1
1.995791,10.0,7.855629,31.3,52,21,31,34,1,1,0,0,0,1,1,0,4,1
2.004188,10.0,7.841792,31.4,52,22,33,35,1,1,0,0,0,1,1,0,4,1
1.979101,10.0,7.967153,31.4,52,22,33,35,1,1,0,0,0,1,1,0,4,1
1.96805,10.0,7.925158,31.4,52,22,32,35,1,1,0,0,0,1,1,0,4,1
1.979101,10.0,7.967153,31.4,52,22,32,35,1,1,0,0,0,1,1,0,4,1
1.976333,10.0,8.009352,31.4,52,22,32,36,1,1,0,0,0,1,1,0,4,1
1.962547,10.0,7.953132,31.4,52,23,33,35,1,1,0,0,0,1,1,0,4,1
1.976333,10.0,7.897277,31.4,52,23,33,35,1,1,0,0,0,1,1,0,4,1
1.965297,10.0,7.800416,31.4,52,23,33,36,1,1,0,0,0,1,1,0,4,1
1.979101,10.0,7.841792,31.4,52,23,33,36,1,1,0,0,0,1,1,0,4,1
1.957058,10.0,7.800416,31.4,52,22,32,35,1,1,0,0,0,1,1,0,4,1
1.954319,10.0,7.800416,31.4,52,22,31,34,1,1,0,0,0,1,1,0,4,1
1.962547,10.0,7.897277,31.5,52,21,31,36,1,1,0,0,0,1,1,0,4,1
1.965297,10.0,7.814186,31.5,52,21,31,36,1,1,0,0,0,1,1,0,4,1
1.946126,10.0,7.800416,31.5,52,22,32,36,1,1,0,0,0,1,1,0,4,1
1.951584,10.0,7.759243,31.5,52,23,33,36,1,1,0,0,0,1,1,0,4,1
1.937966,10.0,7.995262,31.5,52,23,33,36,1,1,0,0,0,1,1,0,4,1
1.932543,10.0,7.827978,31.5,52,23,33,37,1,1,0,0,0,1,1,0,4,1
1.940682,10.0,7.814186,31.5,52,22,32,34,1,1,0,0,0,1,1,0,4,1
1.943402,10.0,7.827978,31.5,52,22,32,34,1,1,0,0,0,1,1,0,4,1
1.929838,10.0,7.855629,31.5,52,22,32,36,1,1,0,0,0,1,1,0,4,1
1.916367,10.0,7.759243,31.5,52,22,32,37,1,1,0,0,0,1,1,0,4,1
1.913683,10.0,7.841792,31.5,52,21,32,36,1,1,0,0,0,1,1,0,4,1
1.940682,10.0,7.911207,31.5,52,23,33,35,1,1,0,0,0,1,1,0,4,1
1.919054,10.0,7.745564,31.5,52,23,33,36,1,1,0,0,0,1,1,0,4,1
1.913683,10.0,7.800416,31.5,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.919054,10.0,7.925158,31.5,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.913683,10.0,7.704659,31.5,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.905653,10.0,7.925158,31.5,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.924439,10.0,7.869489,31.6,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.905653,10.0,7.718272,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.905653,10.0,7.677502,31.6,51,22,31,35,1,1,0,0,0,1,1,0,4,1
1.892344,10.0,7.869489,31.6,51,23,33,35,1,1,0,0,0,1,1,0,4,1
1.905653,10.0,7.869489,31.6,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.902985,10.0,7.772944,31.6,51,23,33,37,1,1,0,0,0,1,1,0,4,1
1.911003,10.0,7.786668,31.6,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.905653,10.0,7.967153,31.6,51,21,32,34,1,1,0,0,0,1,1,0,4,1
1.908326,10.0,7.925158,31.6,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.900319,10.0,7.841792,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.897657,10.0,7.897277,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.908326,10.0,7.759243,31.6,51,22,32,36,1,1,0,0,0,1,1,0,4,1
1.889692,10.0,7.731905,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.892344,10.0,7.69107,31.6,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.881761,10.0,7.800416,31.6,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.879124,10.0,7.677502,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.871234,10.0,7.827978,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.87649,10.0,7.731905,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.871234,10.0,7.841792,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.863376,10.0,7.745564,31.6,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.87386,10.0,7.677502,31.6,51,22,31,34,1,1,0,0,0,1,1,0,4,1
1.847754,10.0,7.869489,31.6,51,22,31,34,1,1,0,0,0,1,1,0,4,1
1.847754,10.0,7.745564,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,7.772944,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.850349,10.0,7.704659,31.6,51,20,31,33,1,1,0,0,0,1,1,0,4,1
1.83741,10.0,7.718272,31.6,51,21,31,34,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,7.677502,31.6,51,21,31,35,1,1,0,0,0,1,1,0,4,1
1.83741,10.0,7.786668,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.829687,10.0,7.855629,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.962547,10.0,7.650431,31.6,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.948853,10.0,7.677502,31.6,51,20,31,33,1,1,0,0,0,1,1,0,4,1
1.927137,10.0,7.489863,31.6,51,20,31,33,1,1,0,0,0,1,1,0,4,1
1.897657,10.0,7.463408,31.6,51,20,31,35,1,1,0,0,0,1,1,0,4,1
1.897657,10.0,7.489863,31.6,51,21,31,34,1,1,0,0,0,1,1,0,4,1
1.87649,10.0,7.569753,31.6,52,21,31,34,1,1,0,0,0,1,1,0,4,1
1.881761,10.0,7.556383,31.7,52,21,31,33,1,1,0,0,0,1,1,0,4,1
1.850349,10.0,7.503123,31.7,52,21,31,34,1,1,0,0,0,1,1,0,4,1
1.881761,10.0,7.476625,31.7,51,21,32,36,1,1,0,0,0,1,1,0,4,1
1.858155,10.0,7.371487,31.7,51,21,32,36,1,1,0,0,0,1,1,0,4,1
1.858155,10.0,7.332413,31.7,51,21,32,36,1,1,0,0,0,1,1,0,4,1
1.860763,10.0,7.345416,31.7,51,23,33,36,1,1,0,0,0,1,1,0,4,1
1.868611,10.0,7.254838,31.7,51,23,33,36,1,1,0,0,0,1,1,0,4,1
1.850349,10.0,7.371487,31.7,51,22,32,35,1,1,0,0,0,1,1,0,4,1
1.83741,10.0,7.463408,31.8,51,22,31,34,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,7.410753,31.8,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.860763,10.0,7.29353,31.8,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.842575,10.0,7.371487,31.8,51,22,31,33,1,1,0,0,0,1,1,0,4,1
1.845163,10.0,7.319431,31.8,51,22,31,33,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,7.165286,31.8,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.850349,10.0,7.306471,31.9,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.845163,10.0,7.216332,31.9,51,22,32,34,1,1,0,0,0,1,1,0,4,1
1.83741,10.0,7.152575,31.9,51,21,31,33,1,1,0,0,0,1,1,0,4,1
1.85555,10.0,7.139885,31.9,50,22,32,34,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,7.254838,31.9,50,22,32,34,1,1,0,0,0,1,1,0,4,1
1.845163,10.0,7.165286,32.0,50,22,32,34,1,1,0,0,0,1,2,0,5,2
1.83741,10.0,7.152575,32.0,50,22,32,34,1,1,0,0,0,1,2,0,5,2
1.83999,10.0,7.267715,32.0,50,22,32,34,1,1,0,0,0,1,2,0,5,2
1.845163,10.0,7.139885,32.0,50,21,31,33,1,1,0,0,0,1,2,0,5,2
1.852947,10.0,7.051636,32.1,50,21,30,32,1,1,0,0,0,1,2,0,5,2
50.0,10.0,1.995971,27.5,57,29,43,50,1,1,1,0,0,2,0,1,6,2
44.72811,10.0,2.649865,27.5,57,29,43,50,1,1,1,0,0,2,0,1,6,2
23.89332,10.0,3.498967,27.5,57,29,43,50,1,1,1,0,0,2,0,1,6,2
16.32661,10.0,4.083545,27.6,57,29,43,50,1,1,1,0,0,2,0,1,6,2
12.64203,10.0,4.573337,27.6,57,29,43,50,1,1,1,0,0,2,0,1,6,2
11.34145,10.0,5.140437,27.6,57,30,45,54,1,1,1,0,0,2,0,1,6,2
9.435068,10.0,5.521128,27.7,57,30,45,54,1,1,1,0,0,2,0,1,6,2
8.477617,10.0,5.820003,27.7,57,30,45,54,1,1,1,0,0,1,0,1,5,2
7.491593,10.0,6.199728,27.8,57,29,44,55,1,1,1,0,0,1,0,1,5,2
6.070483,10.0,6.684578,27.8,57,30,45,56,1,1,1,0,0,1,0,1,5,2
5.755629,10.0,6.589673,27.9,57,30,44,54,1,1,1,0,0,1,0,1,5,2
5.377256,10.0,6.566137,27.9,56,31,45,54,1,1,1,0,0,1,0,1,5,2
4.923311,10.0,6.744522,28.0,56,31,45,54,1,1,1,0,0,1,0,1,5,2
2.800391,10.0,7.114567,28.2,56,28,42,49,1,1,0,0,0,1,1,1,5,2
2.780772,10.0,6.939637,28.3,56,28,41,49,1,1,0,0,0,1,1,1,5,2
2.734274,10.0,6.744522,28.8,56,28,41,49,1,1,0,0,0,1,1,1,5,2
2.726603,10.0,6.85365,29.3,55,28,41,49,1,1,0,0,0,1,1,0,4,1
2.726603,10.0,6.804952,29.8,54,28,41,49,1,1,0,0,0,1,1,0,4,1
2.692368,10.0,6.91497,30.3,53,28,41,50,1,1,1,0,0,1,1,0,5,2
2.66605,10.0,7.051636,30.4,53,29,42,51,1,1,1,0,0,1,1,0,5,2
2.65858,10.0,6.85365,30.4,53,29,42,51,1,1,1,0,0,1,1,0,5,2
2.606899,10.0,6.989212,30.5,52,29,42,51,1,1,1,0,0,1,1,0,5,2
2.588696,10.0,7.01412,30.6,52,29,44,51,1,1,1,0,0,1,1,0,5,2
2.567024,10.0,6.939637,30.6,52,29,44,51,1,1,1,0,0,1,1,0,5,2
2.447711,10.0,7.319431,30.7,52,28,42,50,1,1,1,0,0,1,1,0,5,2
2.410339,10.0,7.556383,30.8,51,29,43,51,1,1,1,0,0,1,1,0,5,2
2.38686,10.0,7.437037,30.8,51,28,43,51,1,1,1,0,0,1,1,0,5,2
2.400247,10.0,7.596558,30.9,51,29,44,52,1,1,1,0,0,1,1,0,5,2
2.353722,10.0,7.623449,30.9,51,29,44,52,1,1,1,0,0,1,1,0,5,2
2.337328,10.0,7.516406,30.9,50,28,43,51,1,1,1,0,0,1,1,0,5,2
2.334063,10.0,7.650431,31.0,50,29,44,52,1,1,1,0,0,1,1,0,5,2
2.298452,10.0,7.650431,31.0,50,29,44,52,1,1,1,0,0,1,1,0,5,2
2.288835,10.0,7.677502,31.0,50,28,43,51,1,1,1,0,0,1,1,0,5,2
2.298452,10.0,7.677502,31.0,50,30,43,50,1,1,1,0,0,1,1,0,5,2
2.263389,10.0,7.677502,31.0,49,29,42,49,1,1,0,0,0,1,1,0,4,1
2.269723,10.0,7.556383,31.0,49,29,41,49,1,1,0,0,0,1,1,0,4,1
2.216438,10.0,7.841792,31.0,49,29,43,50,1,1,1,0,0,1,1,0,5,2
2.194862,10.0,7.69107,31.0,49,29,43,50,1,1,1,0,0,1,1,0,5,2
2.222641,10.0,7.569753,31.0,49,28,42,49,1,1,0,0,0,1,1,0,4,1
2.197932,10.0,7.63693,31.0,49,29,43,52,1,1,1,0,0,1,1,0,5,2
2.176536,10.0,7.731905,31.0,49,29,43,52,1,1,1,0,0,1,1,0,5,2
2.173496,10.0,7.69107,31.0,49,29,44,53,1,1,1,0,0,1,1,0,5,2
2.173496,10.0,7.63693,31.0,49,28,43,52,1,1,1,0,0,1,1,0,5,2
2.140337,10.0,7.63693,31.0,49,28,43,52,1,1,1,0,0,1,1,0,5,2
2.128404,10.0,7.718272,31.0,49,29,43,50,1,1,1,0,0,1,1,0,5,2
2.122461,10.0,7.63693,31.0,49,29,42,50,1,1,1,0,0,1,1,0,5,2
2.128404,10.0,7.556383,31.0,49,29,42,50,1,1,1,0,0,1,1,0,5,2
2.098858,10.0,7.556383,31.0,49,28,44,52,1,1,1,0,0,1,1,0,5,2
2.084237,10.0,7.623449,30.9,49,28,44,52,1,1,1,0,0,1,1,0,5,2
2.101794,10.0,7.63693,30.9,49,29,44,51,1,1,1,0,0,1,1,0,5,2
2.075512,10.0,7.731905,30.9,49,29,44,51,1,1,1,0,0,1,1,0,5,2
2.078416,10.0,7.69107,30.9,49,28,43,51,1,1,1,0,0,1,1,0,5,2
2.084237,10.0,7.556383,30.9,49,28,42,50,1,1,1,0,0,1,1,0,5,2
2.055295,10.0,7.569753,30.9,49,29,43,51,1,1,1,0,0,1,1,0,5,2
2.072612,10.0,7.463408,30.9,49,29,43,51,1,1,1,0,0,1,1,0,5,2
2.063936,10.0,7.543036,30.9,49,29,43,51,1,1,1,0,0,1,1,0,5,2
2.066824,10.0,7.556383,30.9,49,29,43,51,1,1,1,0,0,1,1,0,5,2
2.055295,10.0,7.543036,30.8,49,29,43,51,1,1,1,0,0,1,1,0,5,2
2.040972,10.0,7.516406,30.8,49,29,43,52,1,1,1,0,0,1,1,0,5,2
2.03527,10.0,7.516406,30.8,49,28,42,51,1,1,1,0,0,1,1,0,5,2
2.029585,10.0,7.556383,30.8,49,29,44,53,1,1,1,0,0,1,1,0,5,2
2.029585,10.0,7.556383,30.8,49,29,44,53,1,1,1,0,0,1,1,0,5,2
2.009804,10.0,7.569753,30.8,49,29,44,53,1,1,1,0,0,1,1,0,5,2
2.006994,10.0,7.516406,30.8,49,29,44,53,1,1,1,0,0,1,1,0,5,2
2.001385,10.0,7.463408,30.8,49,28,42,49,1,1,0,0,0,1,1,0,4,1
2.026747,10.0,7.543036,30.8,50,28,41,50,1,1,1,0,0,1,1,0,5,2
1.998586,10.0,7.650431,30.8,50,28,41,50,1,1,1,0,0,1,1,0,5,2
2.029585,10.0,7.52971,30.8,50,28,42,50,1,1,1,0,0,1,1,0,5,2
2.023913,10.0,7.476625,30.8,50,29,42,50,1,1,1,0,0,1,1,0,5,2
1.993,10.0,7.543036,30.8,50,28,44,52,1,1,1,0,0,1,1,0,5,2
2.006994,10.0,7.384553,30.8,50,28,44,52,1,1,1,0,0,1,1,0,5,2
1.98465,10.0,7.516406,30.8,50,28,44,53,1,1,1,0,0,1,1,0,5,2
1.018312,10.0,9.847184,28.6,54,23,31,34,1,1,0,0,0,0,1,0,3,0
1.027539,10.0,10.09029,28.6,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.032178,10.0,10.33921,28.7,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,10.23181,28.7,54,23,32,35,1,1,0,0,0,0,1,0,3,0
1.033728,10.0,10.21401,28.7,54,24,33,36,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,10.12549,28.7,54,24,33,36,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,10.16081,28.7,54,24,33,36,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,10.17851,28.7,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,10.10787,28.7,54,23,33,35,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,10.44771,28.7,54,23,33,35,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,10.32123,28.7,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,10.0028,28.7,54,23,33,35,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,10.19625,28.7,54,24,33,37,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,10.16081,28.7,54,22,31,34,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,10.41142,28.7,54,22,31,35,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,10.0552,28.7,54,22,32,36,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.119339,28.8,54,22,32,36,1,1,0,0,0,0,1,0,3,0
1.019845,10.0,9.476554,28.8,54,22,33,37,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.199377,28.8,54,22,34,38,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,8.945597,28.8,54,22,34,38,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.103414,28.8,54,22,34,38,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.103414,28.8,54,22,32,37,1,1,0,0,0,0,1,0,3,0
1.041507,10.0,9.215465,28.8,54,22,33,37,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.183317,28.8,54,22,33,37,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,8.992666,28.8,54,23,34,38,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.087513,28.8,54,21,32,36,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.167283,28.8,54,22,33,37,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.103414,28.7,54,21,32,36,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.087513,28.7,54,21,32,36,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.280083,28.7,54,21,32,36,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.135297,28.7,54,21,32,35,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.039973,28.7,54,22,33,36,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.312554,28.7,54,21,31,33,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.231577,28.7,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.135297,28.7,54,21,31,33,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.055792,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.087513,28.6,54,22,32,35,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,8.80579,28.6,54,22,32,36,1,1,0,0,0,0,1,0,3,0
1.03839,10.0,9.215465,28.6,54,21,32,36,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.312554,28.6,55,22,33,37,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,9.215465,28.6,55,21,32,35,1,1,0,0,0,0,1,0,3,0
1.03839,10.0,9.231577,28.6,55,22,32,37,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.24772,28.6,55,22,32,35,1,1,0,0,0,0,1,0,3,0
1.03528,10.0,9.055792,28.6,55,22,32,34,1,1,0,0,0,0,1,0,3,0
1.041507,10.0,9.296304,28.6,55,23,32,34,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.103414,28.6,55,22,31,33,1,1,0,0,0,0,1,0,3,0
1.03528,10.0,9.263885,28.6,55,23,32,34,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.394209,28.6,55,22,31,33,1,1,0,0,0,0,1,0,3,0
1.041507,10.0,9.103414,28.6,55,22,33,35,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,8.945597,28.6,55,21,31,33,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.410623,28.6,55,21,33,37,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.167283,28.6,55,23,35,38,1,1,0,0,0,0,1,0,3,0
1.019845,10.0,9.710818,28.6,55,23,35,38,1,1,0,0,0,0,1,0,3,0
1.046198,10.0,9.151278,28.6,54,23,32,35,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.296304,28.6,54,23,32,35,1,1,0,0,0,0,1,0,3,0
